framenr,riders,numbers,boxes
155,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Julius VAN DEN BERG', 'Gianni VERMEERSCH']","['14', '97', '14', '91', '6']","[(665, 549, 748, 629), (1275, 580, 1417, 689), (584, 563, 647, 650), (1408, 554, 1535, 671), (777, 526, 842, 591)]"
156,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Julius VAN DEN BERG', 'Gianni VERMEERSCH']","['14', '97', '14', '91', '6']","[(668, 546, 749, 627), (1276, 578, 1415, 680), (586, 560, 648, 645), (1404, 555, 1528, 669), (772, 522, 840, 578)]"
157,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Julius VAN DEN BERG', 'Gianni VERMEERSCH']","['14', '97', '14', '91', '6']","[(674, 538, 759, 626), (1271, 577, 1404, 675), (588, 551, 649, 638), (1404, 552, 1528, 669), (772, 522, 840, 578)]"
158,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Julius VAN DEN BERG', 'Gianni VERMEERSCH']","['14', '97', '14', '91', '6']","[(675, 544, 756, 628), (1267, 576, 1399, 679), (587, 549, 650, 634), (1399, 556, 1528, 679), (764, 520, 830, 576)]"
159,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Julius VAN DEN BERG', 'Gianni VERMEERSCH']","['14', '97', '14', '91', '6']","[(674, 547, 751, 628), (1262, 581, 1392, 682), (583, 549, 646, 631), (1390, 554, 1516, 672), (757, 514, 829, 576)]"
160,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Julius VAN DEN BERG', 'Gianni VERMEERSCH']","['14', '97', '14', '91', '6']","[(671, 547, 747, 629), (1256, 582, 1383, 679), (581, 549, 646, 630), (1385, 562, 1511, 678), (754, 511, 829, 575)]"
161,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Julius VAN DEN BERG', 'Gianni VERMEERSCH']","['14', '97', '14', '91', '6']","[(669, 550, 748, 631), (1246, 585, 1372, 682), (575, 549, 644, 632), (1379, 564, 1502, 678), (755, 517, 820, 577)]"
162,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Julius VAN DEN BERG', 'Gianni VERMEERSCH']","['14', '97', '14', '91', '6']","[(667, 545, 749, 632), (1242, 583, 1369, 684), (569, 549, 639, 630), (1373, 560, 1496, 673), (753, 523, 818, 583)]"
163,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Julius VAN DEN BERG', 'Gianni VERMEERSCH']","['14', '97', '14', '91', '6']","[(661, 550, 741, 629), (1238, 580, 1367, 681), (567, 551, 634, 633), (1367, 558, 1489, 672), (751, 521, 815, 583)]"
164,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Julius VAN DEN BERG', 'Gianni VERMEERSCH']","['14', '97', '14', '91', '6']","[(659, 556, 735, 633), (1231, 580, 1361, 677), (566, 549, 630, 631), (1362, 558, 1482, 674), (743, 508, 813, 575)]"
165,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Julius VAN DEN BERG', 'Gianni VERMEERSCH']","['14', '97', '14', '91', '6']","[(658, 550, 733, 629), (1226, 574, 1358, 679), (565, 544, 628, 630), (1357, 557, 1477, 673), (745, 512, 810, 571)]"
166,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Julius VAN DEN BERG', 'Gianni VERMEERSCH']","['14', '97', '14', '91', '6']","[(655, 550, 735, 630), (1219, 572, 1352, 677), (561, 547, 623, 632), (1356, 553, 1472, 667), (745, 512, 810, 571)]"
167,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Julius VAN DEN BERG', 'Gianni VERMEERSCH']","['14', '97', '14', '91', '6']","[(664, 520, 745, 630), (1214, 566, 1352, 674), (560, 546, 623, 629), (1347, 551, 1467, 665), (746, 513, 811, 570)]"
168,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Julius VAN DEN BERG', 'Gianni VERMEERSCH']","['14', '97', '14', '91', '6']","[(652, 498, 743, 589), (1214, 566, 1352, 674), (560, 546, 623, 629), (1347, 551, 1467, 665), (746, 513, 811, 570)]"
169,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Julius VAN DEN BERG', 'Gianni VERMEERSCH', 'Michael GOGL', 'Xandro MEURISSE']","['14', '97', '14', '91', '6', '4', '7', '9']","[(652, 498, 743, 589), (1214, 566, 1352, 674), (560, 546, 623, 629), (1347, 551, 1467, 665), (746, 513, 811, 570), (558, 449, 622, 535), (1200, 488, 1335, 587), (1333, 469, 1450, 573)]"
170,"['Christophe LAPORTE', 'Michael GOGL', 'Xandro MEURISSE', 'Christophe LAPORTE']","['14', '4', '7', '9', '14']","[(652, 498, 743, 589), (559, 433, 620, 515), (1193, 472, 1327, 572), (1325, 454, 1446, 564), (653, 428, 726, 510)]"
171,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE']","['4', '97', '9', '14']","[(557, 412, 622, 496), (1185, 453, 1322, 553), (1316, 431, 1434, 544), (653, 408, 738, 492)]"
172,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE']","['4', '97', '9', '14']","[(562, 395, 628, 480), (1177, 431, 1306, 523), (1311, 408, 1426, 522), (656, 390, 739, 477)]"
173,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE']","['4', '97', '9', '14']","[(567, 374, 639, 458), (1177, 410, 1303, 503), (1312, 390, 1431, 507), (666, 375, 744, 457)]"
174,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE']","['4', '97', '9', '14']","[(579, 365, 647, 444), (1179, 404, 1302, 499), (1315, 385, 1431, 498), (676, 366, 755, 444)]"
175,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(583, 366, 658, 444), (1181, 402, 1303, 501), (1316, 386, 1430, 508), (684, 367, 763, 447), (777, 324, 857, 384)]"
176,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(598, 370, 674, 449), (1183, 413, 1302, 509), (1321, 396, 1433, 514), (698, 371, 781, 453), (796, 333, 868, 393)]"
177,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(610, 382, 684, 462), (1183, 424, 1304, 522), (1320, 409, 1432, 524), (710, 384, 792, 462), (796, 333, 868, 393)]"
178,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(625, 397, 695, 476), (1180, 434, 1303, 534), (1320, 420, 1430, 534), (724, 399, 804, 478), (796, 333, 868, 393)]"
179,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(634, 408, 703, 488), (1177, 445, 1301, 543), (1318, 431, 1427, 549), (730, 414, 809, 489), (828, 377, 901, 438)]"
180,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(642, 424, 708, 504), (1173, 450, 1296, 550), (1314, 438, 1426, 556), (738, 429, 819, 506), (832, 387, 905, 451)]"
181,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(649, 440, 712, 517), (1166, 457, 1290, 561), (1307, 447, 1421, 568), (744, 441, 821, 518), (836, 403, 907, 466)]"
182,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(653, 446, 718, 529), (1159, 467, 1287, 566), (1294, 452, 1414, 574), (748, 448, 826, 527), (841, 407, 910, 473)]"
183,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(658, 452, 719, 535), (1150, 473, 1278, 577), (1288, 460, 1405, 578), (752, 454, 828, 530), (846, 414, 912, 475)]"
184,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(657, 450, 722, 533), (1141, 474, 1271, 575), (1277, 457, 1399, 572), (752, 452, 829, 529), (848, 413, 913, 474)]"
185,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(656, 444, 718, 527), (1126, 464, 1258, 561), (1257, 449, 1385, 561), (755, 427, 841, 520), (842, 405, 911, 466)]"
186,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(654, 436, 716, 519), (1109, 455, 1244, 556), (1242, 440, 1362, 552), (745, 434, 818, 513), (842, 405, 911, 466)]"
187,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(654, 430, 714, 512), (1094, 445, 1229, 549), (1230, 432, 1349, 540), (742, 428, 815, 506), (842, 405, 911, 466)]"
188,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE']","['4', '97', '9', '14']","[(653, 432, 715, 515), (1080, 449, 1211, 544), (1214, 429, 1332, 538), (742, 431, 817, 507)]"
189,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE']","['4', '97', '9', '14']","[(654, 433, 715, 516), (1073, 449, 1202, 546), (1210, 435, 1327, 546), (743, 431, 819, 510)]"
190,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(653, 442, 715, 524), (1062, 454, 1185, 552), (1198, 439, 1315, 553), (744, 440, 820, 520), (836, 403, 908, 461)]"
191,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(651, 449, 717, 532), (1051, 459, 1170, 566), (1189, 448, 1305, 559), (745, 452, 820, 531), (833, 410, 903, 473)]"
192,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(653, 457, 716, 539), (1045, 472, 1162, 572), (1183, 460, 1295, 572), (747, 459, 820, 538), (832, 417, 903, 475)]"
193,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(651, 468, 717, 548), (1037, 480, 1151, 584), (1178, 468, 1286, 579), (750, 469, 825, 550), (837, 428, 905, 482)]"
194,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(655, 473, 721, 554), (1035, 486, 1149, 589), (1176, 475, 1280, 587), (753, 475, 832, 557), (839, 439, 905, 491)]"
195,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(659, 475, 725, 560), (1037, 487, 1152, 588), (1172, 476, 1282, 593), (755, 477, 838, 558), (843, 443, 906, 495)]"
196,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(663, 478, 730, 563), (1035, 484, 1154, 587), (1175, 476, 1284, 593), (761, 479, 843, 560), (843, 443, 906, 495)]"
197,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['4', '97', '9', '14', '6']","[(666, 466, 738, 553), (1038, 475, 1156, 573), (1178, 463, 1284, 581), (769, 465, 847, 546), (843, 443, 906, 495)]"
198,"['Michael GOGL', 'Jonas RUTSCH', 'Christophe LAPORTE']","['4', '97', '9', '14']","[(679, 449, 743, 538), (1040, 462, 1155, 568), (1180, 454, 1286, 572), (773, 450, 853, 533)]"
199,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE']","['14', '97', '9', '14']","[(687, 447, 752, 535), (1038, 464, 1155, 567), (1177, 455, 1285, 575), (783, 447, 863, 527)]"
200,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE']","['14', '97', '9', '14']","[(692, 450, 760, 536), (1036, 470, 1157, 574), (1175, 459, 1283, 575), (790, 443, 872, 527)]"
201,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE']","['14', '97', '9', '14']","[(702, 455, 769, 539), (1038, 475, 1157, 581), (1175, 464, 1285, 580), (797, 449, 877, 532)]"
202,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE']","['14', '97', '9', '14']","[(711, 468, 773, 551), (1034, 480, 1155, 588), (1175, 473, 1284, 587), (802, 459, 880, 538)]"
203,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE']","['14', '97', '9', '14']","[(714, 473, 779, 555), (1036, 488, 1155, 595), (1173, 475, 1284, 588), (807, 465, 891, 546)]"
204,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE']","['14', '97', '9', '14']","[(716, 472, 783, 561), (1039, 484, 1157, 590), (1175, 473, 1286, 583), (810, 465, 893, 544)]"
205,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE']","['14', '97', '9', '14']","[(720, 469, 787, 559), (1042, 481, 1157, 591), (1178, 471, 1287, 581), (814, 463, 896, 542)]"
206,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE']","['14', '97', '9', '14']","[(727, 473, 790, 557), (1043, 491, 1159, 595), (1179, 473, 1289, 588), (821, 467, 897, 548)]"
207,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE']","['14', '97', '9', '14']","[(730, 477, 790, 560), (1046, 495, 1162, 600), (1181, 478, 1295, 602), (824, 472, 894, 554)]"
208,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE']","['14', '97', '9', '14']","[(726, 488, 791, 574), (1047, 508, 1163, 616), (1186, 489, 1296, 612), (822, 485, 895, 566)]"
209,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE']","['14', '97', '9', '14']","[(728, 504, 790, 592), (1050, 530, 1165, 633), (1189, 507, 1298, 623), (824, 502, 898, 584)]"
210,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE']","['14', '97', '9', '14']","[(733, 523, 794, 609), (1053, 544, 1170, 654), (1191, 526, 1301, 643), (828, 522, 904, 606)]"
211,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE']","['14', '97', '9', '14']","[(738, 539, 797, 626), (1057, 559, 1176, 667), (1192, 540, 1308, 664), (829, 539, 908, 621)]"
212,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE']","['14', '97', '9', '14']","[(736, 559, 800, 643), (1060, 571, 1183, 676), (1193, 551, 1311, 669), (829, 550, 913, 636)]"
213,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE']","['14', '97', '9', '14']","[(737, 573, 801, 661), (1067, 586, 1188, 686), (1201, 564, 1321, 677), (834, 567, 916, 653)]"
214,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE']","['14', '97', '9', '14']","[(739, 586, 801, 679), (1070, 595, 1197, 702), (1205, 572, 1324, 692), (835, 577, 917, 664)]"
215,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE']","['14', '97', '9', '14']","[(742, 596, 807, 688), (1074, 597, 1200, 708), (1214, 575, 1331, 694), (837, 584, 920, 672)]"
216,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE']","['14', '97', '9', '14']","[(742, 596, 807, 688), (1074, 597, 1200, 708), (1219, 532, 1338, 658), (837, 584, 920, 672)]"
217,"['Christophe LAPORTE', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Xandro MEURISSE']","['14', '97', '9', '14', '7']","[(742, 596, 807, 688), (1074, 597, 1200, 708), (1219, 532, 1338, 658), (837, 584, 920, 672), (1083, 518, 1209, 616)]"
218,"['Xandro MEURISSE', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '7', '14', '14']","[(1223, 475, 1345, 591), (1084, 498, 1210, 609), (752, 500, 821, 588), (845, 485, 929, 567)]"
219,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1225, 473, 1347, 584), (1089, 496, 1216, 608), (750, 499, 822, 587), (851, 472, 948, 569)]"
220,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1221, 472, 1347, 586), (1088, 496, 1219, 608), (747, 499, 817, 585), (840, 482, 932, 566)]"
221,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1217, 471, 1344, 581), (1078, 499, 1207, 606), (744, 503, 813, 590), (836, 489, 930, 569)]"
222,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1217, 475, 1344, 589), (1078, 504, 1207, 609), (744, 509, 813, 594), (833, 495, 929, 576)]"
223,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1215, 478, 1348, 601), (1078, 507, 1207, 621), (743, 511, 812, 594), (831, 501, 910, 578)]"
224,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1221, 480, 1349, 598), (1086, 506, 1211, 621), (740, 511, 808, 596), (833, 502, 917, 582)]"
225,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['9', '97', '14', '14', '6']","[(1225, 478, 1350, 591), (1088, 504, 1212, 616), (734, 502, 800, 591), (829, 502, 917, 583), (889, 449, 955, 503)]"
226,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['9', '97', '14', '14', '6']","[(1226, 476, 1349, 591), (1089, 499, 1214, 613), (731, 497, 798, 587), (827, 502, 906, 581), (889, 449, 955, 503)]"
227,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE', 'Gianni VERMEERSCH']","['9', '97', '14', '14', '6']","[(1235, 475, 1349, 592), (1093, 494, 1217, 608), (730, 495, 794, 583), (827, 502, 906, 583), (889, 449, 955, 503)]"
228,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1236, 468, 1357, 592), (1095, 487, 1219, 597), (730, 491, 795, 576), (828, 495, 906, 577)]"
229,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1240, 459, 1361, 583), (1100, 476, 1223, 590), (732, 476, 796, 559), (828, 481, 909, 564)]"
230,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1243, 451, 1371, 579), (1107, 469, 1233, 575), (733, 468, 796, 553), (829, 470, 910, 555)]"
231,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1259, 449, 1379, 572), (1116, 459, 1241, 566), (732, 461, 798, 547), (830, 463, 913, 548)]"
232,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1266, 443, 1389, 564), (1122, 457, 1253, 567), (736, 461, 801, 545), (834, 460, 920, 542)]"
233,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1277, 446, 1400, 571), (1133, 463, 1263, 565), (742, 465, 807, 550), (838, 460, 924, 545)]"
234,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1285, 453, 1408, 576), (1143, 467, 1277, 576), (747, 465, 814, 552), (845, 461, 930, 546)]"
235,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1293, 454, 1420, 578), (1152, 466, 1286, 579), (756, 468, 823, 558), (852, 464, 939, 548)]"
236,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1308, 455, 1430, 577), (1162, 470, 1296, 585), (762, 473, 832, 562), (860, 465, 949, 551)]"
237,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1314, 453, 1443, 578), (1170, 467, 1302, 582), (772, 470, 842, 561), (869, 461, 958, 548)]"
238,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1323, 441, 1452, 580), (1183, 464, 1312, 576), (778, 465, 850, 557), (877, 454, 966, 542)]"
239,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1334, 430, 1459, 561), (1191, 449, 1322, 564), (790, 448, 860, 539), (887, 438, 971, 527)]"
240,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1343, 415, 1473, 539), (1199, 431, 1332, 549), (798, 433, 868, 529), (898, 433, 985, 513)]"
241,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1357, 407, 1482, 528), (1212, 423, 1341, 542), (804, 427, 876, 518), (907, 422, 988, 507)]"
242,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1365, 408, 1492, 527), (1219, 425, 1347, 545), (814, 428, 885, 517), (915, 424, 995, 510)]"
243,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1380, 407, 1502, 527), (1237, 427, 1361, 548), (823, 424, 888, 512), (924, 424, 1001, 509)]"
244,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1388, 414, 1520, 540), (1244, 428, 1377, 552), (829, 426, 893, 516), (929, 428, 1006, 512)]"
245,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1407, 426, 1532, 557), (1262, 443, 1390, 562), (831, 432, 900, 523), (934, 431, 1010, 516)]"
246,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1422, 437, 1549, 565), (1279, 454, 1404, 572), (838, 439, 908, 530), (941, 438, 1012, 523)]"
247,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1435, 443, 1563, 572), (1290, 458, 1424, 577), (847, 450, 911, 540), (947, 451, 1019, 535)]"
248,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1452, 450, 1577, 570), (1304, 463, 1434, 577), (847, 463, 914, 556), (947, 462, 1026, 547)]"
249,"['Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['9', '97', '14', '14']","[(1459, 453, 1588, 571), (1313, 467, 1448, 581), (854, 469, 917, 563), (950, 467, 1031, 552)]"
250,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1465, 450, 1600, 580), (1324, 475, 1461, 589), (856, 475, 921, 566), (954, 469, 1037, 555)]"
251,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1479, 456, 1608, 575), (1336, 476, 1474, 594), (855, 476, 922, 569), (954, 469, 1037, 555)]"
252,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1484, 456, 1613, 575), (1342, 476, 1479, 595), (853, 476, 921, 569), (953, 470, 1038, 554)]"
253,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1485, 456, 1616, 575), (1346, 479, 1482, 599), (850, 478, 919, 571), (948, 473, 1034, 555)]"
