framenr,riders,numbers,boxes
254,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1480, 456, 1615, 576), (1345, 482, 1480, 597), (846, 480, 915, 572), (944, 473, 1027, 556)]"
255,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1478, 458, 1613, 578), (1340, 486, 1478, 599), (841, 484, 908, 579), (932, 476, 1022, 558)]"
256,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1478, 461, 1615, 586), (1341, 488, 1479, 603), (832, 485, 902, 583), (928, 477, 1016, 560)]"
257,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1481, 465, 1615, 586), (1340, 490, 1478, 610), (827, 487, 896, 583), (922, 481, 1015, 563)]"
258,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1480, 465, 1615, 585), (1341, 490, 1474, 608), (820, 487, 889, 580), (920, 482, 1005, 563)]"
259,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1477, 465, 1611, 581), (1339, 493, 1472, 612), (813, 483, 881, 578), (912, 478, 992, 565)]"
260,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1475, 463, 1608, 581), (1337, 490, 1470, 612), (805, 480, 875, 572), (905, 478, 984, 565)]"
261,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1474, 462, 1604, 578), (1335, 489, 1464, 611), (800, 479, 869, 572), (900, 479, 979, 563)]"
262,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1469, 456, 1601, 576), (1331, 482, 1464, 606), (795, 477, 861, 568), (896, 476, 975, 565)]"
263,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1458, 448, 1598, 579), (1329, 480, 1464, 599), (785, 477, 855, 568), (889, 477, 970, 562)]"
264,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1465, 441, 1599, 576), (1325, 472, 1462, 588), (782, 475, 851, 563), (882, 475, 964, 563)]"
265,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1471, 433, 1598, 566), (1328, 461, 1466, 575), (778, 471, 845, 564), (876, 469, 960, 557)]"
266,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1466, 424, 1601, 553), (1327, 448, 1470, 562), (771, 467, 839, 560), (871, 459, 956, 549)]"
267,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1461, 409, 1596, 531), (1322, 441, 1466, 548), (765, 454, 834, 544), (867, 444, 951, 535)]"
268,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1455, 402, 1592, 526), (1315, 420, 1461, 535), (759, 436, 830, 530), (857, 428, 950, 518)]"
269,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1444, 388, 1576, 506), (1307, 416, 1452, 530), (755, 427, 827, 521), (854, 420, 945, 508)]"
270,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1427, 382, 1559, 498), (1290, 402, 1442, 523), (745, 423, 818, 518), (846, 414, 942, 500)]"
271,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1410, 367, 1542, 482), (1268, 388, 1424, 510), (734, 415, 807, 512), (832, 404, 924, 493)]"
272,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1391, 359, 1529, 476), (1255, 381, 1403, 498), (729, 406, 801, 505), (827, 395, 915, 483)]"
273,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1380, 350, 1514, 465), (1240, 368, 1390, 489), (716, 398, 791, 496), (824, 388, 907, 478)]"
274,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1374, 344, 1509, 471), (1234, 368, 1378, 489), (710, 387, 782, 487), (811, 382, 898, 473)]"
275,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1363, 345, 1495, 469), (1220, 363, 1360, 483), (703, 379, 775, 479), (807, 380, 889, 469)]"
276,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1351, 352, 1481, 475), (1211, 371, 1350, 488), (695, 381, 766, 476), (802, 381, 885, 466)]"
277,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1336, 361, 1464, 484), (1194, 376, 1331, 498), (686, 385, 759, 482), (794, 385, 880, 477)]"
278,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1331, 375, 1452, 496), (1183, 390, 1319, 508), (685, 396, 754, 490), (791, 397, 872, 488)]"
279,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1320, 383, 1442, 506), (1170, 395, 1305, 519), (684, 406, 752, 501), (786, 410, 872, 501)]"
280,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1312, 394, 1431, 517), (1166, 410, 1303, 523), (681, 421, 750, 513), (787, 423, 871, 511)]"
281,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1298, 398, 1425, 531), (1152, 415, 1288, 530), (678, 429, 750, 524), (784, 431, 869, 520)]"
282,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1289, 407, 1415, 526), (1143, 420, 1282, 539), (679, 440, 750, 536), (783, 439, 871, 529)]"
283,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1282, 409, 1408, 541), (1135, 430, 1281, 548), (680, 445, 750, 541), (784, 442, 871, 534)]"
284,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1265, 415, 1397, 543), (1123, 438, 1264, 545), (677, 450, 749, 544), (783, 442, 870, 534)]"
285,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1251, 418, 1383, 543), (1111, 443, 1256, 554), (678, 452, 750, 545), (782, 445, 868, 534)]"
286,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1236, 424, 1374, 549), (1094, 449, 1237, 562), (674, 454, 747, 546), (776, 448, 868, 536)]"
287,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1226, 429, 1357, 553), (1083, 452, 1227, 573), (671, 454, 745, 546), (779, 445, 867, 531)]"
288,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1224, 426, 1356, 550), (1079, 451, 1215, 559), (673, 448, 745, 542), (776, 438, 867, 528)]"
289,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1221, 398, 1353, 520), (1078, 428, 1212, 531), (677, 418, 746, 515), (778, 409, 869, 506)]"
290,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1223, 364, 1351, 491), (1074, 386, 1207, 495), (677, 418, 746, 515), (779, 378, 872, 477)]"
291,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1219, 340, 1346, 472), (1070, 362, 1204, 478), (680, 363, 747, 463), (778, 359, 873, 453)]"
292,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1221, 332, 1343, 467), (1071, 350, 1193, 468), (678, 347, 745, 448), (780, 345, 871, 444)]"
293,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1222, 318, 1344, 458), (1070, 333, 1194, 454), (677, 329, 751, 432), (782, 332, 875, 428)]"
294,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1228, 313, 1343, 450), (1072, 323, 1198, 448), (682, 324, 756, 423), (788, 325, 882, 422)]"
295,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1235, 312, 1347, 442), (1076, 319, 1204, 445), (685, 317, 767, 418), (796, 320, 888, 419)]"
296,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1237, 311, 1352, 442), (1074, 318, 1205, 439), (696, 312, 773, 411), (806, 315, 894, 413)]"
297,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1237, 312, 1353, 446), (1075, 322, 1207, 446), (703, 313, 779, 412), (810, 316, 899, 413)]"
298,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1234, 316, 1353, 457), (1074, 330, 1209, 454), (707, 316, 784, 416), (815, 316, 904, 415)]"
299,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1233, 314, 1352, 452), (1072, 331, 1206, 458), (710, 316, 789, 419), (818, 316, 915, 415)]"
300,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1222, 311, 1349, 437), (1070, 326, 1202, 449), (720, 312, 796, 415), (825, 309, 922, 409)]"
301,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1218, 307, 1349, 436), (1066, 327, 1202, 449), (728, 307, 802, 410), (831, 300, 927, 401)]"
302,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1218, 292, 1348, 434), (1065, 319, 1198, 439), (734, 301, 806, 403), (835, 294, 928, 390)]"
303,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1220, 279, 1349, 412), (1070, 303, 1205, 424), (731, 288, 810, 394), (838, 285, 938, 381)]"
304,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1222, 265, 1351, 398), (1069, 289, 1206, 411), (736, 283, 814, 384), (840, 275, 937, 371)]"
305,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1223, 259, 1354, 388), (1069, 280, 1201, 405), (736, 278, 816, 383), (840, 270, 937, 368)]"
306,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1222, 256, 1351, 386), (1070, 280, 1199, 399), (741, 274, 817, 377), (845, 268, 942, 364)]"
307,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1225, 256, 1356, 388), (1074, 277, 1200, 403), (744, 272, 817, 372), (849, 267, 943, 362)]"
308,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1227, 262, 1359, 387), (1074, 277, 1203, 410), (747, 270, 819, 368), (854, 268, 945, 363)]"
309,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1235, 259, 1363, 390), (1085, 278, 1214, 411), (749, 269, 821, 368), (856, 268, 945, 364)]"
310,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1238, 258, 1373, 390), (1090, 276, 1221, 400), (750, 268, 824, 367), (858, 269, 947, 365)]"
311,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1248, 251, 1379, 385), (1098, 270, 1234, 394), (753, 270, 828, 367), (861, 270, 950, 366)]"
312,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1259, 245, 1381, 379), (1099, 267, 1237, 392), (756, 265, 831, 366), (863, 269, 954, 365)]"
313,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1262, 256, 1388, 379), (1107, 273, 1244, 395), (756, 263, 834, 363), (863, 265, 954, 361)]"
314,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1262, 259, 1391, 384), (1113, 280, 1250, 400), (757, 269, 836, 369), (866, 268, 960, 361)]"
315,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1267, 263, 1395, 387), (1115, 286, 1250, 403), (766, 273, 839, 369), (871, 270, 967, 363)]"
316,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1264, 261, 1397, 386), (1116, 285, 1252, 403), (772, 274, 846, 373), (876, 271, 970, 364)]"
317,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1261, 261, 1390, 384), (1116, 284, 1252, 402), (774, 276, 848, 379), (879, 271, 974, 366)]"
318,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1258, 264, 1387, 387), (1111, 290, 1243, 411), (779, 280, 852, 384), (881, 275, 973, 368)]"
319,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1256, 268, 1382, 395), (1107, 297, 1238, 415), (780, 285, 852, 389), (879, 283, 975, 373)]"
320,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1253, 267, 1378, 396), (1104, 302, 1237, 416), (778, 296, 851, 397), (876, 287, 971, 378)]"
321,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1249, 278, 1375, 405), (1102, 303, 1229, 428), (780, 297, 849, 401), (875, 291, 969, 382)]"
322,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1254, 282, 1378, 413), (1104, 308, 1227, 434), (775, 305, 847, 404), (874, 298, 966, 387)]"
323,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1251, 293, 1377, 423), (1103, 314, 1230, 444), (773, 308, 846, 408), (875, 303, 967, 393)]"
324,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1249, 302, 1372, 425), (1104, 320, 1226, 450), (775, 310, 843, 408), (873, 309, 965, 398)]"
325,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1252, 304, 1376, 432), (1105, 321, 1226, 450), (768, 317, 840, 412), (873, 315, 961, 407)]"
326,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1254, 307, 1376, 431), (1107, 325, 1227, 454), (768, 319, 838, 414), (873, 319, 959, 413)]"
327,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1259, 311, 1373, 438), (1107, 331, 1229, 455), (763, 321, 838, 416), (872, 324, 958, 420)]"
328,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1260, 313, 1375, 449), (1109, 334, 1233, 456), (757, 324, 836, 420), (870, 330, 956, 422)]"
329,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1262, 315, 1377, 449), (1108, 334, 1234, 457), (758, 326, 836, 422), (866, 330, 956, 421)]"
330,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1260, 316, 1377, 446), (1105, 337, 1233, 457), (756, 330, 833, 422), (865, 332, 951, 425)]"
331,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1254, 324, 1377, 467), (1103, 344, 1233, 469), (756, 332, 831, 426), (861, 332, 950, 426)]"
332,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1248, 334, 1373, 465), (1098, 355, 1228, 479), (758, 343, 829, 438), (863, 340, 949, 432)]"
333,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1244, 343, 1366, 468), (1097, 366, 1228, 482), (758, 348, 829, 443), (862, 343, 951, 437)]"
334,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1239, 350, 1361, 472), (1092, 373, 1222, 488), (759, 357, 831, 450), (863, 351, 954, 445)]"
335,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1234, 355, 1354, 477), (1090, 378, 1220, 497), (761, 362, 835, 458), (861, 355, 959, 446)]"
336,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1231, 357, 1353, 480), (1082, 379, 1211, 498), (759, 366, 835, 463), (858, 356, 959, 447)]"
337,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1225, 358, 1349, 480), (1078, 378, 1208, 501), (756, 366, 831, 463), (855, 355, 954, 445)]"
338,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1225, 359, 1345, 474), (1078, 378, 1205, 502), (758, 361, 830, 454), (856, 345, 951, 436)]"
339,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1230, 362, 1347, 483), (1084, 382, 1206, 506), (759, 349, 827, 441), (855, 333, 954, 423)]"
340,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1230, 369, 1346, 502), (1086, 389, 1203, 512), (764, 334, 833, 424), (861, 318, 956, 407)]"
341,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1232, 370, 1346, 497), (1090, 389, 1202, 516), (770, 320, 841, 409), (866, 307, 961, 396)]"
342,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1234, 369, 1346, 497), (1092, 384, 1207, 514), (774, 307, 847, 401), (877, 301, 966, 389)]"
343,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1234, 364, 1347, 495), (1093, 380, 1208, 511), (778, 307, 850, 401), (881, 304, 970, 391)]"
344,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1239, 361, 1345, 479), (1094, 377, 1208, 503), (781, 314, 859, 407), (883, 310, 977, 400)]"
345,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1241, 360, 1352, 484), (1095, 377, 1212, 499), (787, 324, 864, 417), (894, 325, 982, 418)]"
346,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1241, 356, 1357, 487), (1095, 374, 1215, 496), (791, 335, 869, 429), (900, 338, 986, 429)]"
347,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1241, 355, 1357, 480), (1096, 373, 1221, 490), (796, 340, 880, 434), (910, 344, 991, 433)]"
348,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1243, 354, 1369, 475), (1097, 372, 1226, 486), (807, 332, 888, 430), (916, 341, 1001, 431)]"
349,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1244, 352, 1373, 474), (1100, 369, 1232, 483), (814, 318, 895, 415), (924, 322, 1011, 414)]"
350,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1249, 349, 1376, 473), (1106, 372, 1237, 481), (823, 298, 898, 389), (930, 300, 1016, 388)]"
351,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1257, 349, 1379, 476), (1112, 371, 1241, 481), (829, 277, 906, 369), (935, 281, 1025, 372)]"
352,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1259, 340, 1380, 477), (1112, 361, 1239, 475), (835, 270, 907, 359), (935, 266, 1025, 358)]"
353,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1248, 331, 1373, 460), (1106, 348, 1235, 468), (838, 265, 910, 357), (935, 261, 1026, 350)]"
354,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1243, 326, 1363, 451), (1100, 348, 1228, 469), (841, 273, 913, 362), (941, 265, 1031, 352)]"
355,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1239, 323, 1354, 449), (1099, 345, 1219, 461), (846, 281, 918, 370), (946, 273, 1033, 361)]"
356,"['Jonas RUTSCH', 'Jonas RUTSCH', 'Christophe LAPORTE', 'Christophe LAPORTE']","['97', '97', '14', '14']","[(1239, 323, 1350, 446), (1098, 341, 1213, 463), (843, 290, 918, 383), (939, 283, 1033, 369)]"
